temperature,humidity,lux,co2,year,month,day,hour,minute,second
20.70,59.60,0.00,908.00,2023,10,13,2,30,24
20.70,59.60,0.00,912.00,2023,10,13,2,32,24
20.70,59.60,0.00,909.00,2023,10,13,2,34,24
20.70,59.60,0.00,913.00,2023,10,13,2,36,24
20.70,59.60,0.00,912.00,2023,10,13,2,38,24
20.70,59.60,0.00,913.00,2023,10,13,2,40,24
20.80,59.60,0.00,913.00,2023,10,13,2,42,24
20.70,59.60,0.00,912.00,2023,10,13,2,44,24
20.80,59.60,0.00,915.00,2023,10,13,2,46,24
20.80,59.70,0.00,914.00,2023,10,13,2,48,24
20.80,59.60,0.00,915.00,2023,10,13,2,50,24
20.70,59.60,0.00,916.00,2023,10,13,2,52,24
20.80,59.60,0.00,916.00,2023,10,13,2,54,24
20.80,59.60,0.00,914.00,2023,10,13,2,56,24
20.80,59.60,0.00,915.00,2023,10,13,2,58,24
20.70,59.70,0.00,917.00,2023,10,13,3,0,24
20.70,59.70,0.00,918.00,2023,10,13,3,2,24
20.70,59.70,0.00,919.00,2023,10,13,3,4,24
20.70,59.60,0.00,921.00,2023,10,13,3,6,24
20.70,59.70,0.00,921.00,2023,10,13,3,8,24
20.70,59.60,0.00,921.00,2023,10,13,3,10,24
20.70,59.70,0.00,920.00,2023,10,13,3,12,24
20.70,59.70,0.00,922.00,2023,10,13,3,14,24
20.70,59.70,0.00,922.00,2023,10,13,3,16,24
20.70,59.70,0.00,923.00,2023,10,13,3,18,24
20.70,59.60,0.00,926.00,2023,10,13,3,20,24
20.70,59.70,0.00,925.00,2023,10,13,3,22,24
20.70,59.70,0.00,927.00,2023,10,13,3,24,24
20.70,59.70,0.00,927.00,2023,10,13,3,26,24
20.70,59.60,0.00,924.00,2023,10,13,3,28,24
20.70,59.60,0.00,925.00,2023,10,13,3,30,24
20.70,59.60,0.00,928.00,2023,10,13,3,32,24
20.70,59.70,0.00,928.00,2023,10,13,3,34,24
20.70,59.70,0.00,930.00,2023,10,13,3,36,24
20.70,59.70,0.00,928.00,2023,10,13,3,38,24
20.70,59.70,0.00,929.00,2023,10,13,3,40,24
20.70,59.70,0.00,929.00,2023,10,13,3,42,24
20.70,59.70,0.00,931.00,2023,10,13,3,44,24
20.80,59.70,0.00,932.00,2023,10,13,3,46,24
20.70,59.70,0.00,932.00,2023,10,13,3,48,24
20.70,59.70,0.00,931.00,2023,10,13,3,50,24
20.70,59.70,0.00,933.00,2023,10,13,3,52,24
20.70,59.70,0.00,932.00,2023,10,13,3,54,24
20.70,59.70,0.00,935.00,2023,10,13,3,56,24
20.70,59.70,0.00,936.00,2023,10,13,3,58,24
20.70,59.70,0.00,934.00,2023,10,13,4,0,24
20.70,59.70,0.00,935.00,2023,10,13,4,2,24
20.70,59.70,0.00,935.00,2023,10,13,4,4,24
20.70,59.70,0.00,938.00,2023,10,13,4,6,24
20.70,59.70,0.00,940.00,2023,10,13,4,8,24
20.70,59.70,0.00,940.00,2023,10,13,4,10,24
20.70,59.70,0.00,941.00,2023,10,13,4,12,24
20.70,59.70,0.00,940.00,2023,10,13,4,14,24
20.70,59.70,0.00,939.00,2023,10,13,4,16,24
20.70,59.70,0.00,940.00,2023,10,13,4,18,24
20.70,59.70,0.00,942.00,2023,10,13,4,20,24
20.70,59.70,0.00,940.00,2023,10,13,4,22,24
20.70,59.70,0.00,942.00,2023,10,13,4,24,24
20.70,59.70,0.00,944.00,2023,10,13,4,26,24
20.70,59.70,0.00,942.00,2023,10,13,4,28,24
20.70,59.70,0.00,946.00,2023,10,13,4,30,24
20.70,59.70,0.00,946.00,2023,10,13,4,32,24
20.70,59.70,0.00,943.00,2023,10,13,4,34,24
20.70,59.70,0.00,946.00,2023,10,13,4,36,24
20.70,59.70,0.00,949.00,2023,10,13,4,38,24
20.70,59.70,0.00,950.00,2023,10,13,4,40,24
20.70,59.70,0.00,948.00,2023,10,13,4,42,24
20.70,59.80,0.00,949.00,2023,10,13,4,44,24
20.70,59.70,0.00,950.00,2023,10,13,4,46,24
20.70,59.70,0.00,951.00,2023,10,13,4,48,24
20.70,59.70,0.00,954.00,2023,10,13,4,50,24
20.70,59.70,0.00,952.00,2023,10,13,4,52,24
20.70,59.70,0.00,956.00,2023,10,13,4,54,24
20.70,59.80,0.00,955.00,2023,10,13,4,56,24
20.70,59.70,0.00,958.00,2023,10,13,4,58,24
20.70,59.70,0.00,957.00,2023,10,13,5,0,24
20.70,59.70,0.00,955.00,2023,10,13,5,2,24
20.70,59.70,0.00,957.00,2023,10,13,5,4,24
20.70,59.70,0.00,957.00,2023,10,13,5,6,24
20.70,59.80,0.00,958.00,2023,10,13,5,8,24
20.70,59.70,0.00,959.00,2023,10,13,5,10,24
20.70,59.70,0.00,957.00,2023,10,13,5,12,24
20.70,59.70,0.00,958.00,2023,10,13,5,14,24
20.70,59.70,0.00,956.00,2023,10,13,5,16,24
20.80,59.60,0.00,956.00,2023,10,13,5,18,24
20.80,59.60,0.00,956.00,2023,10,13,5,20,24
20.80,59.60,0.00,955.00,2023,10,13,5,22,24
20.70,59.60,0.00,958.00,2023,10,13,5,24,24
20.70,59.70,0.00,957.00,2023,10,13,5,26,24
20.70,59.70,0.00,958.00,2023,10,13,5,28,24
20.80,59.60,0.00,958.00,2023,10,13,5,30,24
20.80,59.50,0.00,959.00,2023,10,13,5,32,24
20.90,59.40,0.00,960.00,2023,10,13,5,34,24
20.90,59.40,0.00,962.00,2023,10,13,5,36,24
20.90,59.40,0.00,963.00,2023,10,13,5,38,24
20.90,59.40,0.00,964.00,2023,10,13,5,40,24
20.90,59.40,0.00,968.00,2023,10,13,5,42,24
20.90,59.40,0.00,967.00,2023,10,13,5,44,24
20.90,59.40,0.00,963.00,2023,10,13,5,46,24
21.00,59.30,0.00,962.00,2023,10,13,5,48,24
21.00,59.30,0.00,964.00,2023,10,13,5,50,24
21.00,59.30,0.00,964.00,2023,10,13,5,52,24
21.00,59.30,0.00,966.00,2023,10,13,5,54,24
21.00,59.30,0.00,969.00,2023,10,13,5,56,24
21.00,59.40,0.00,969.00,2023,10,13,5,58,24
21.00,59.30,0.00,973.00,2023,10,13,6,0,24
21.00,59.30,0.00,977.00,2023,10,13,6,2,24
21.00,59.30,0.00,969.00,2023,10,13,6,4,24
21.00,59.30,0.00,977.00,2023,10,13,6,6,24
21.00,59.30,0.00,974.00,2023,10,13,6,8,24
21.10,59.30,0.00,973.00,2023,10,13,6,10,24
21.00,59.30,0.00,973.00,2023,10,13,6,12,24
21.00,59.30,0.00,977.00,2023,10,13,6,14,24
21.00,59.30,0.00,977.00,2023,10,13,6,16,24
21.10,59.30,0.00,977.00,2023,10,13,6,18,24
21.10,59.30,0.00,974.00,2023,10,13,6,20,24
21.10,59.40,0.00,974.00,2023,10,13,6,22,24
21.00,59.40,0.00,977.00,2023,10,13,6,24,24
21.00,59.40,0.00,978.00,2023,10,13,6,26,24
21.10,59.40,0.00,980.00,2023,10,13,6,28,24
21.00,59.40,0.00,980.00,2023,10,13,6,30,24
21.00,59.40,0.00,980.00,2023,10,13,6,32,24
21.00,59.40,0.00,980.00,2023,10,13,6,34,24
21.00,59.40,0.00,980.00,2023,10,13,6,36,24
21.00,59.40,0.00,983.00,2023,10,13,6,38,24
21.00,59.40,0.00,981.00,2023,10,13,6,40,24
21.00,59.40,0.00,983.00,2023,10,13,6,42,24
21.00,59.40,0.00,983.00,2023,10,13,6,44,24
21.10,59.40,0.00,984.00,2023,10,13,6,46,24
21.10,59.30,0.00,985.00,2023,10,13,6,48,24
21.10,59.30,0.00,983.00,2023,10,13,6,50,24
21.10,59.30,0.00,987.00,2023,10,13,6,52,24
21.10,59.30,0.00,987.00,2023,10,13,6,54,24
21.10,59.30,0.00,988.00,2023,10,13,6,56,24
21.00,59.40,0.00,989.00,2023,10,13,6,58,24
21.10,59.30,0.00,989.00,2023,10,13,7,0,24
21.10,59.30,0.00,989.00,2023,10,13,7,2,24
21.10,59.40,0.00,994.00,2023,10,13,7,4,24
21.00,59.40,0.00,982.00,2023,10,13,7,6,24
21.00,59.30,0.00,993.00,2023,10,13,7,8,24
21.10,59.30,0.00,990.00,2023,10,13,7,10,24
21.10,59.30,0.00,993.00,2023,10,13,7,12,24
21.10,59.30,0.00,991.00,2023,10,13,7,14,24
21.10,59.20,0.00,992.00,2023,10,13,7,16,24
21.10,59.20,0.00,989.00,2023,10,13,7,18,24
21.10,59.20,0.00,992.00,2023,10,13,7,20,24
21.10,59.20,0.00,993.00,2023,10,13,7,22,24
21.10,59.20,0.00,990.00,2023,10,13,7,24,24
21.10,59.20,0.00,994.00,2023,10,13,7,26,24
21.10,59.20,0.00,993.00,2023,10,13,7,28,24
21.00,59.30,0.00,996.00,2023,10,13,7,30,24
21.00,59.30,0.00,994.00,2023,10,13,7,32,24
21.00,59.30,0.00,994.00,2023,10,13,7,34,24
21.10,59.30,0.00,994.00,2023,10,13,7,36,24
21.10,59.20,0.00,996.00,2023,10,13,7,38,24
21.10,59.20,0.00,994.00,2023,10,13,7,40,24
21.10,59.20,0.00,996.00,2023,10,13,7,42,24
21.10,59.20,0.00,999.00,2023,10,13,7,44,23
21.10,59.20,0.00,999.00,2023,10,13,7,46,23
21.10,59.20,0.00,1001.00,2023,10,13,7,48,23
21.10,59.20,0.00,1005.00,2023,10,13,7,50,23
21.10,59.20,0.00,1004.00,2023,10,13,7,52,23
21.10,59.30,0.00,999.00,2023,10,13,7,54,23
21.10,59.30,0.00,1006.00,2023,10,13,7,56,23
21.10,59.30,0.00,1004.00,2023,10,13,7,58,23
21.10,59.30,0.00,1009.00,2023,10,13,8,0,23
21.10,59.30,0.00,1006.00,2023,10,13,8,2,23
21.10,59.30,0.00,1010.00,2023,10,13,8,4,23
21.00,59.40,0.00,1010.00,2023,10,13,8,6,23
21.10,59.30,0.00,1011.00,2023,10,13,8,8,23
21.10,59.30,0.00,1013.00,2023,10,13,8,10,23
21.10,59.30,0.00,1013.00,2023,10,13,8,12,23
21.10,59.30,0.00,1014.00,2023,10,13,8,14,23
21.10,59.30,0.00,1012.00,2023,10,13,8,16,23
21.10,59.30,0.00,1018.00,2023,10,13,8,18,23
21.00,59.40,0.00,1016.00,2023,10,13,8,20,23
21.00,59.40,0.00,1018.00,2023,10,13,8,22,23
21.00,59.50,0.00,1028.00,2023,10,13,8,24,23
21.00,59.50,0.00,1037.00,2023,10,13,8,26,23
21.10,59.50,0.00,1032.00,2023,10,13,8,28,23
21.00,59.50,0.00,1029.00,2023,10,13,8,30,23
21.10,59.40,0.00,1029.00,2023,10,13,8,32,23
21.10,59.40,0.00,1030.00,2023,10,13,8,34,23
21.00,59.40,0.00,1027.00,2023,10,13,8,36,23
21.10,59.40,0.00,1026.00,2023,10,13,8,38,23
21.10,59.30,0.00,1028.00,2023,10,13,8,40,23
21.10,59.30,0.00,1027.00,2023,10,13,8,42,23
21.10,59.30,0.00,1023.00,2023,10,13,8,44,23
21.10,59.30,0.00,1022.00,2023,10,13,8,46,23
21.10,59.30,0.00,1022.00,2023,10,13,8,48,23
21.10,59.40,0.00,1026.00,2023,10,13,8,50,23
21.10,59.30,0.00,1025.00,2023,10,13,8,52,23
21.10,59.30,0.00,1023.00,2023,10,13,8,54,23
21.10,59.30,0.00,1027.00,2023,10,13,8,56,23
21.10,59.30,0.00,1024.00,2023,10,13,8,58,23
21.10,59.30,0.00,1019.00,2023,10,13,9,0,23
21.10,59.30,5.00,1022.00,2023,10,13,9,2,23
21.10,59.30,12.00,1021.00,2023,10,13,9,4,23
21.10,59.30,36.00,1021.00,2023,10,13,9,6,23
21.10,59.30,49.00,1021.00,2023,10,13,9,8,23
21.10,59.30,16.00,1023.00,2023,10,13,9,10,23
21.10,59.30,67.00,1022.00,2023,10,13,9,12,23
21.10,59.20,143.00,1022.00,2023,10,13,9,14,23
21.10,59.30,28.00,1020.00,2023,10,13,9,16,23
21.10,59.30,0.00,1019.00,2023,10,13,9,18,23
21.10,59.30,0.00,1022.00,2023,10,13,9,20,23
21.10,59.30,0.00,1023.00,2023,10,13,9,22,23
21.10,59.30,0.00,1019.00,2023,10,13,9,24,23
21.10,59.30,0.00,1019.00,2023,10,13,9,26,23
21.10,59.30,0.00,1027.00,2023,10,13,9,28,23
21.00,59.40,0.00,1026.00,2023,10,13,9,30,23
21.00,59.40,0.00,1017.00,2023,10,13,9,32,23
21.00,59.40,0.00,1018.00,2023,10,13,9,34,23
21.10,59.40,0.00,1022.00,2023,10,13,9,36,23
21.00,59.40,0.00,1010.00,2023,10,13,9,38,23
21.00,59.40,0.00,1010.00,2023,10,13,9,40,23
21.00,59.40,0.00,1015.00,2023,10,13,9,42,23
21.10,59.40,0.00,1011.00,2023,10,13,9,44,23
21.00,59.40,0.00,1012.00,2023,10,13,9,46,23
21.00,59.40,0.00,1015.00,2023,10,13,9,48,23
21.00,59.40,0.00,1013.00,2023,10,13,9,50,23
21.00,59.50,0.00,1020.00,2023,10,13,9,52,23
21.00,59.50,0.00,1010.00,2023,10,13,9,54,23
21.00,59.40,16.00,1016.00,2023,10,13,9,56,23
21.00,59.40,0.00,1011.00,2023,10,13,9,58,23
21.00,59.40,16.00,1012.00,2023,10,13,10,0,23
21.00,59.40,34.00,1012.00,2023,10,13,10,2,23
21.00,59.40,38.00,1012.00,2023,10,13,10,4,23
21.00,59.40,34.00,1014.00,2023,10,13,10,6,23
21.00,59.50,16.00,1012.00,2023,10,13,10,8,23
21.00,59.50,0.00,1014.00,2023,10,13,10,10,23
21.00,59.40,0.00,1012.00,2023,10,13,10,12,23
21.00,59.40,0.00,1012.00,2023,10,13,10,14,23
21.00,59.40,0.00,1011.00,2023,10,13,10,16,23
21.00,59.40,0.00,1012.00,2023,10,13,10,18,23
21.00,59.50,0.00,1011.00,2023,10,13,10,20,23
21.00,59.40,19.00,1012.00,2023,10,13,10,22,23
21.00,59.40,73.00,1013.00,2023,10,13,10,24,23
21.00,59.40,89.00,1012.00,2023,10,13,10,26,23
21.00,59.50,59.00,1015.00,2023,10,13,10,28,23
21.00,59.40,32.00,1007.00,2023,10,13,10,30,23
21.00,59.50,25.00,1005.00,2023,10,13,10,32,23
21.10,59.40,55.00,1007.00,2023,10,13,10,34,23
21.10,59.40,47.00,1008.00,2023,10,13,10,36,23
21.00,59.40,24.00,1014.00,2023,10,13,10,38,23
21.10,59.40,3.00,1002.00,2023,10,13,10,40,23
21.10,59.40,0.00,1013.00,2023,10,13,10,42,23
21.10,59.30,0.00,998.00,2023,10,13,10,44,23
21.10,59.40,0.00,1003.00,2023,10,13,10,46,23
21.10,59.40,0.00,1006.00,2023,10,13,10,48,23
21.00,59.40,0.00,998.00,2023,10,13,10,50,23
21.00,59.40,0.00,1006.00,2023,10,13,10,52,23
21.00,59.40,0.00,999.00,2023,10,13,10,54,23
21.00,59.40,0.00,1002.00,2023,10,13,10,56,23
21.00,59.50,0.00,1002.00,2023,10,13,10,58,23
21.00,59.40,0.00,1003.00,2023,10,13,11,0,23
21.10,59.40,0.00,1003.00,2023,10,13,11,2,23
21.00,59.50,0.00,1001.00,2023,10,13,11,4,23
21.00,59.50,0.00,998.00,2023,10,13,11,6,23
21.00,59.50,0.00,1000.00,2023,10,13,11,8,23
21.10,59.40,0.00,1002.00,2023,10,13,11,10,23
21.00,59.50,0.00,997.00,2023,10,13,11,12,23
21.10,59.40,0.00,650.00,2023,10,13,11,14,23
21.10,59.40,0.00,645.00,2023,10,13,11,16,23
21.00,59.40,0.00,647.00,2023,10,13,11,18,23
21.10,59.50,0.00,645.00,2023,10,13,11,20,23
21.10,59.40,0.00,649.00,2023,10,13,11,22,23
21.10,59.40,0.00,648.00,2023,10,13,11,24,23
21.10,59.40,0.00,650.00,2023,10,13,11,26,23
21.10,59.40,0.00,649.00,2023,10,13,11,28,23
21.10,59.40,0.00,649.00,2023,10,13,11,30,23
21.10,59.40,0.00,647.00,2023,10,13,11,32,23
21.10,59.40,0.00,649.00,2023,10,13,11,34,23
21.00,59.50,0.00,650.00,2023,10,13,11,36,23
21.00,59.50,0.00,651.00,2023,10,13,11,38,23
21.10,59.40,0.00,647.00,2023,10,13,11,40,23
21.10,59.40,0.00,646.00,2023,10,13,11,42,23
21.00,59.40,0.00,645.00,2023,10,13,11,44,23
21.00,59.50,0.00,648.00,2023,10,13,11,46,23
21.00,59.50,0.00,644.00,2023,10,13,11,48,23
21.10,59.40,0.00,645.00,2023,10,13,11,50,23
21.10,59.40,0.00,644.00,2023,10,13,11,52,23
21.10,59.40,0.00,646.00,2023,10,13,11,54,23
21.10,59.50,0.00,645.00,2023,10,13,11,56,23
21.00,59.50,0.00,645.00,2023,10,13,11,58,23
21.00,59.50,0.00,645.00,2023,10,13,12,0,23
21.00,59.50,0.00,641.00,2023,10,13,12,2,23
21.00,59.50,0.00,641.00,2023,10,13,12,4,23
21.00,59.50,0.00,644.00,2023,10,13,12,6,23
21.10,59.50,0.00,640.00,2023,10,13,12,8,23
21.10,59.50,0.00,645.00,2023,10,13,12,10,23
21.10,59.40,0.00,643.00,2023,10,13,12,12,23
21.10,59.40,1.00,639.00,2023,10,13,12,14,23
21.10,59.40,0.00,638.00,2023,10,13,12,16,23
21.10,59.50,0.00,641.00,2023,10,13,12,18,23
21.10,59.50,0.00,638.00,2023,10,13,12,20,23
21.10,59.40,0.00,634.00,2023,10,13,12,22,23
21.10,59.40,0.00,635.00,2023,10,13,12,24,23
21.10,59.50,0.00,637.00,2023,10,13,12,26,23
21.10,59.40,0.00,632.00,2023,10,13,12,28,23
21.10,59.50,0.00,636.00,2023,10,13,12,30,23
21.10,59.50,0.00,632.00,2023,10,13,12,32,23
21.10,59.50,0.00,632.00,2023,10,13,12,34,23
21.10,59.50,0.00,637.00,2023,10,13,12,36,23
21.10,59.50,0.00,633.00,2023,10,13,12,38,23
21.10,59.50,0.00,635.00,2023,10,13,12,40,23
21.10,59.50,0.00,633.00,2023,10,13,12,42,23
21.10,59.50,0.00,632.00,2023,10,13,12,44,23
21.00,59.60,0.00,634.00,2023,10,13,12,46,23
21.00,59.50,0.00,634.00,2023,10,13,12,48,23
21.00,59.60,0.00,632.00,2023,10,13,12,50,23
21.00,59.60,0.00,631.00,2023,10,13,12,52,23
21.10,59.60,0.00,633.00,2023,10,13,12,54,23
21.00,59.60,0.00,632.00,2023,10,13,12,56,23
21.10,59.60,0.00,631.00,2023,10,13,12,58,23
21.10,59.60,0.00,632.00,2023,10,13,13,0,23
21.10,59.50,0.00,632.00,2023,10,13,13,2,23
21.10,59.50,0.00,631.00,2023,10,13,13,4,23
21.10,59.50,0.00,629.00,2023,10,13,13,6,23
21.10,59.60,0.00,630.00,2023,10,13,13,8,23
21.10,59.50,0.00,629.00,2023,10,13,13,10,23
21.10,59.50,0.00,632.00,2023,10,13,13,12,23
21.00,59.50,0.00,631.00,2023,10,13,13,14,23
21.00,59.60,0.00,630.00,2023,10,13,13,16,23
21.00,59.70,0.00,630.00,2023,10,13,13,18,23
21.00,59.60,0.00,630.00,2023,10,13,13,20,23
21.00,59.60,0.00,629.00,2023,10,13,13,22,23
21.00,59.60,0.00,631.00,2023,10,13,13,24,23
21.00,59.60,0.00,628.00,2023,10,13,13,26,23
21.00,59.70,0.00,629.00,2023,10,13,13,28,23
21.00,59.70,0.00,629.00,2023,10,13,13,30,23
21.00,59.70,0.00,628.00,2023,10,13,13,32,23
21.00,59.70,0.00,629.00,2023,10,13,13,34,23
21.00,59.60,0.00,628.00,2023,10,13,13,36,23
21.00,59.60,0.00,626.00,2023,10,13,13,38,23
21.00,59.70,0.00,627.00,2023,10,13,13,40,23
21.00,59.70,0.00,626.00,2023,10,13,13,42,23
21.00,59.70,0.00,624.00,2023,10,13,13,44,23
21.00,59.70,0.00,624.00,2023,10,13,13,46,23
21.00,59.70,0.00,626.00,2023,10,13,13,48,23
21.00,59.80,0.00,624.00,2023,10,13,13,50,23
21.00,59.70,0.00,615.00,2023,10,13,13,52,23
21.00,59.70,0.00,624.00,2023,10,13,13,54,23
21.00,59.70,0.00,626.00,2023,10,13,13,56,23
21.00,59.70,0.00,621.00,2023,10,13,13,58,23
21.00,59.70,0.00,617.00,2023,10,13,14,0,23
21.00,59.70,0.00,618.00,2023,10,13,14,2,23
21.00,59.70,0.00,621.00,2023,10,13,14,4,23
21.00,59.70,0.00,624.00,2023,10,13,14,6,23
21.00,59.80,0.00,621.00,2023,10,13,14,8,23
21.00,59.70,0.00,622.00,2023,10,13,14,10,23
21.00,59.70,0.00,620.00,2023,10,13,14,12,23
21.00,59.70,0.00,619.00,2023,10,13,14,14,23
21.00,59.70,0.00,620.00,2023,10,13,14,16,23
21.00,59.70,0.00,618.00,2023,10,13,14,18,23
21.00,59.70,0.00,619.00,2023,10,13,14,20,23
21.00,59.70,0.00,616.00,2023,10,13,14,22,23
21.00,59.80,0.00,618.00,2023,10,13,14,24,23
21.00,59.80,0.00,617.00,2023,10,13,14,26,23
21.00,59.70,0.00,619.00,2023,10,13,14,28,23
21.00,59.70,0.00,619.00,2023,10,13,14,30,23
21.00,59.70,0.00,618.00,2023,10,13,14,32,23
21.00,59.70,0.00,615.00,2023,10,13,14,34,23
21.00,59.70,0.00,614.00,2023,10,13,14,36,23
21.00,59.70,0.00,614.00,2023,10,13,14,38,23
21.00,59.70,0.00,615.00,2023,10,13,14,40,23
21.00,59.70,0.00,615.00,2023,10,13,14,42,23
21.00,59.70,0.00,615.00,2023,10,13,14,44,23
21.00,59.80,0.00,612.00,2023,10,13,14,46,23
21.00,59.80,5.00,614.00,2023,10,13,14,48,23
21.00,59.80,12.00,614.00,2023,10,13,14,50,23
21.00,59.70,0.00,614.00,2023,10,13,14,52,23
21.00,59.80,0.00,615.00,2023,10,13,14,54,23
21.00,59.80,0.00,613.00,2023,10,13,14,56,23
21.00,59.80,0.00,608.00,2023,10,13,14,58,23
21.00,59.80,0.00,606.00,2023,10,13,15,0,23
21.00,59.80,0.00,616.00,2023,10,13,15,2,23
21.00,59.80,0.00,610.00,2023,10,13,15,4,23
21.00,59.80,0.00,615.00,2023,10,13,15,6,23
21.00,59.80,0.00,612.00,2023,10,13,15,8,23
21.00,59.80,0.00,613.00,2023,10,13,15,10,23
21.00,60.00,17.00,609.00,2023,10,13,15,12,23
21.00,59.90,35.00,609.00,2023,10,13,15,14,23
21.00,59.90,32.00,606.00,2023,10,13,15,16,23
21.00,60.00,48.00,609.00,2023,10,13,15,18,23
21.00,59.90,58.00,605.00,2023,10,13,15,20,23
21.00,59.80,58.00,605.00,2023,10,13,15,22,23
21.00,60.00,63.00,604.00,2023,10,13,15,24,23
21.00,59.90,66.00,605.00,2023,10,13,15,26,23
21.00,59.80,155.00,606.00,2023,10,13,15,28,23
21.00,59.80,258.00,607.00,2023,10,13,15,30,23
21.10,59.80,208.00,605.00,2023,10,13,15,32,23
21.10,59.70,171.00,604.00,2023,10,13,15,34,23
21.10,59.70,118.00,601.00,2023,10,13,15,36,23
21.10,59.80,15.00,600.00,2023,10,13,15,38,23
21.10,59.70,0.00,603.00,2023,10,13,15,40,23
21.10,59.70,0.00,602.00,2023,10,13,15,42,23
21.00,59.80,0.00,600.00,2023,10,13,15,44,23
21.00,59.80,53.00,601.00,2023,10,13,15,46,23
21.00,59.80,33.00,601.00,2023,10,13,15,48,23
21.10,59.80,176.00,601.00,2023,10,13,15,50,23
21.10,59.80,464.00,602.00,2023,10,13,15,52,23
21.10,59.70,383.00,603.00,2023,10,13,15,54,23
21.10,59.70,550.00,605.00,2023,10,13,15,56,23
21.10,59.70,67.00,597.00,2023,10,13,15,58,23
21.10,59.70,287.00,597.00,2023,10,13,16,0,23
21.10,59.70,609.00,600.00,2023,10,13,16,2,23
21.10,59.70,509.00,595.00,2023,10,13,16,4,23
21.10,59.70,470.00,596.00,2023,10,13,16,6,23
21.10,59.70,400.00,597.00,2023,10,13,16,8,23
21.10,59.60,395.00,597.00,2023,10,13,16,10,23
21.10,59.60,306.00,593.00,2023,10,13,16,12,23
21.10,59.70,336.00,594.00,2023,10,13,16,14,23
21.10,59.60,209.00,590.00,2023,10,13,16,16,23
21.10,59.60,125.00,590.00,2023,10,13,16,18,23
21.10,59.60,114.00,590.00,2023,10,13,16,20,23
21.10,59.70,100.00,590.00,2023,10,13,16,22,23
21.10,59.70,118.00,590.00,2023,10,13,16,24,23
21.10,59.70,149.00,589.00,2023,10,13,16,26,23
21.10,59.70,98.00,588.00,2023,10,13,16,28,23
21.10,59.80,92.00,588.00,2023,10,13,16,30,23
21.10,59.70,87.00,587.00,2023,10,13,16,32,23
21.10,59.70,75.00,587.00,2023,10,13,16,34,23
21.10,59.70,74.00,585.00,2023,10,13,16,36,23
21.10,59.80,55.00,585.00,2023,10,13,16,38,23
21.10,59.70,89.00,584.00,2023,10,13,16,40,23
21.10,59.80,87.00,583.00,2023,10,13,16,42,23
21.10,59.80,0.00,583.00,2023,10,13,16,44,23
21.10,59.80,16.00,584.00,2023,10,13,16,46,23
21.10,59.70,64.00,580.00,2023,10,13,16,48,23
21.10,59.70,83.00,580.00,2023,10,13,16,50,23
21.10,59.70,0.00,581.00,2023,10,13,16,52,23
21.10,59.80,0.00,580.00,2023,10,13,16,54,23
21.10,59.80,0.00,581.00,2023,10,13,16,56,23
21.10,59.70,0.00,580.00,2023,10,13,16,58,23
21.10,59.80,0.00,580.00,2023,10,13,17,0,23
21.10,59.70,0.00,582.00,2023,10,13,17,2,23
21.10,59.80,0.00,583.00,2023,10,13,17,4,23
21.00,61.00,0.00,548.00,2023,10,13,17,6,23
21.00,61.00,0.00,585.00,2023,10,13,17,8,23
21.00,61.20,0.00,583.00,2023,10,13,17,10,23
21.00,62.00,0.00,581.00,2023,10,13,17,12,23
21.00,62.00,0.00,593.00,2023,10,13,17,14,23
21.00,61.90,0.00,581.00,2023,10,13,17,16,23
20.90,62.00,0.00,590.00,2023,10,13,17,18,23
20.90,62.30,0.00,552.00,2023,10,13,17,20,23
20.90,62.50,119.00,545.00,2023,10,13,17,22,23
20.90,62.20,125.00,567.00,2023,10,13,17,24,23
21.00,61.90,144.00,570.00,2023,10,13,17,26,23
21.10,61.60,98.00,579.00,2023,10,13,17,28,23
21.10,61.30,96.00,584.00,2023,10,13,17,30,23
21.30,61.20,86.00,588.00,2023,10,13,17,32,23
21.30,61.10,107.00,594.00,2023,10,13,17,34,23
21.30,60.90,117.00,603.00,2023,10,13,17,36,23
21.40,60.90,83.00,614.00,2023,10,13,17,38,23
21.40,60.80,79.00,619.00,2023,10,13,17,40,23
21.50,60.70,102.00,622.00,2023,10,13,17,42,23
21.50,60.60,140.00,627.00,2023,10,13,17,44,23
21.50,60.50,80.00,627.00,2023,10,13,17,46,23
21.60,60.30,84.00,630.00,2023,10,13,17,48,23
21.70,60.20,91.00,634.00,2023,10,13,17,50,23
21.70,60.10,84.00,636.00,2023,10,13,17,52,23
21.70,60.10,86.00,644.00,2023,10,13,17,54,23
21.70,60.10,87.00,655.00,2023,10,13,17,56,23
21.70,60.00,80.00,658.00,2023,10,13,17,58,23
21.80,60.00,100.00,662.00,2023,10,13,18,0,23
21.70,60.00,111.00,679.00,2023,10,13,18,2,23
21.70,60.00,96.00,686.00,2023,10,13,18,4,23
21.70,60.00,79.00,700.00,2023,10,13,18,6,23
21.80,60.00,71.00,702.00,2023,10,13,18,8,23
21.80,60.00,82.00,711.00,2023,10,13,18,10,23
21.80,59.80,81.00,715.00,2023,10,13,18,12,23
21.90,59.70,79.00,716.00,2023,10,13,18,14,23
21.90,59.80,80.00,723.00,2023,10,13,18,16,23
21.90,59.70,84.00,731.00,2023,10,13,18,18,23
21.90,59.70,65.00,736.00,2023,10,13,18,20,23
21.90,59.60,80.00,739.00,2023,10,13,18,22,23
21.90,59.50,112.00,747.00,2023,10,13,18,24,23
